movie_id,movie_name,genre,year,box_office,box_office_source
tt1515091,Sherlock Holmes: A Game of Shadows,"Action,Adventure,Mystery",2011,186848418,reference
tt1517260,The Host,"Action,Adventure,Drama",2013,26627201,reference
tt1517489,Spy Kids: All the Time in the World,"Action,Adventure,Comedy",2011,38538188,reference
tt1518812,Meek's Cutoff,"Adventure,Drama,Thriller",2010,977772,reference
tt1524137,Contraband,"Action,Adventure,Crime",2012,66528000,reference
tt1524930,Vacation,"Adventure,Comedy",2015,58884188,reference
tt1527788,The Man from Nowhere,"Action,Crime,Drama",2010,528175,reference
tt1528071,Horns,"Comedy,Fantasy,Horror",2013,173948,reference
tt1528100,Exodus: Gods and Kings,"Action,Adventure,Drama",2014,65014513,reference
tt1528854,Daddy's Home,"Comedy,Family",2015,150357137,reference
tt1531663,Everything Must Go,"Comedy,Drama",2010,2711643,reference
tt1532503,Beginners,"Comedy,Drama,Romance",2010,5790894,reference
tt1535108,Elysium,"Action,Drama,Sci-Fi",2013,93050117,reference
tt1535109,Captain Phillips,"Action,Biography,Crime",2013,107100855,reference
tt1535438,Hope Springs,"Comedy,Drama,Romance",2012,63536011,reference
tt1535612,The Son of No One,"Action,Crime,Drama",2011,30680,reference
tt1536044,Paranormal Activity 2,"Horror,Mystery",2010,84752907,reference
tt1538403,The Mortal Instruments: City of Bones,"Action,Adventure,Fantasy",2013,31165421,reference
tt1540011,Blair Witch,"Horror,Mystery,Thriller",2016,20777061,reference
tt1540128,Playing for Keeps,"Comedy,Romance,Sport",2012,13103272,reference
tt1540133,The Guard,"Comedy,Crime,Thriller",2011,5360274,reference
tt1542344,127 Hours,"Biography,Drama",2010,18335230,reference
tt1547230,Judy Moody and the Not Bummer Summer,"Comedy,Family",2011,15013650,reference
tt1547234,Premium Rush,"Action,Thriller",2012,20275446,reference
tt1549572,Another Earth,"Drama,Romance,Sci-Fi",2011,1321194,reference
tt1554091,A Better Life,"Drama,Romance",2011,1759252,reference
tt1555064,Country Strong,"Drama,Music",2010,20218921,reference
tt1555149,Elite Squad: The Enemy Within,"Crime,Drama,Thriller",2010,100119,reference
tt1559547,Beautiful Creatures,"Drama,Fantasy,Romance",2013,19452138,reference
tt1560139,Boy,"Comedy,Drama",2010,256211,reference
tt1560220,Zombieland: Double Tap,"Action,Comedy,Horror",2019,73123082,reference
tt1560985,The Devil Inside,Horror,2012,53261944,reference
tt1562872,Zindagi Na Milegi Dobara,"Comedy,Drama,Musical",2011,3108485,reference
tt1563738,One Day,"Drama,Romance",2011,13843771,reference
tt1563742,Overboard,"Comedy,Romance",2018,50316123,reference
tt1564367,Just Go with It,"Comedy,Romance",2011,103028109,reference
tt1564585,Skyline,"Action,Sci-Fi,Thriller",2010,21393620,reference
tt1566501,For Greater Glory: The True Story of Cristiada,"Drama,History,War",2012,5672846,reference
tt1566648,Waiting for Superman,Documentary,2010,6417135,reference
tt1568338,Man on a Ledge,"Action,Crime,Thriller",2012,18620000,reference
tt1568346,The Girl with the Dragon Tattoo,"Crime,Drama,Mystery",2011,102515793,reference
tt1568911,War Horse,"Adventure,Drama,History",2011,79884879,reference
tt1571222,A Dangerous Method,"Biography,Drama,Romance",2011,5704709,reference
tt1571249,The Skeleton Twins,"Comedy,Drama,Romance",2014,5284309,reference
tt15721650,Eiga Go-Toubun no Hanayome,"Animation,Comedy,Drama",2022,502000,reference
tt1572315,Texas Chainsaw 3D,"Crime,Drama,Horror",2013,34341945,reference
tt1572491,The Last Circus,"Comedy,Drama,Horror",2010,40548,reference
tt1572769,Countdown to Zero,Documentary,2010,272040,reference
tt1578275,The Dilemma,"Comedy,Drama",2011,48475290,reference
tt15791034,Barbarian,"Horror,Mystery,Thriller",2022,40842944,reference
tt1582248,Puncture,"Biography,Drama,Mystery",2011,68945,reference
tt1582271,The Good Doctor,"Drama,Mystery,Thriller",2011,5206,reference
tt1582507,House at the End of the Street,"Drama,Horror,Mystery",2012,31611916,reference
tt1583420,Larry Crowne,"Comedy,Drama,Romance",2011,35608245,reference
tt1583421,G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi",2013,122523060,reference
tt15838850,The Roundup,"Action,Crime,Thriller",2022,812859,reference
tt1584016,Catfish,"Documentary,Drama,Mystery",2010,3237343,reference
tt1586265,What to Expect When You're Expecting,"Comedy,Drama,Romance",2012,41152203,reference
tt1588170,I Saw the Devil,"Action,Thriller",2010,129210,reference
tt1588173,Warm Bodies,"Action,Comedy,Horror",2013,66380662,reference
tt1588334,"Jeff, Who Lives at Home","Comedy,Drama",2011,4269426,reference
tt1588337,Of Gods and Men,"Drama,History",2010,3951596,reference
tt1592281,Take This Waltz,"Comedy,Drama",2011,1239692,reference
tt1594972,Norm of the North,"Adventure,Animation,Comedy",2015,17062499,reference
tt1595656,To the Wonder,"Drama,Romance",2012,587615,reference
tt1596345,Pawn Sacrifice,"Biography,Drama,History",2014,2436633,reference
tt1596350,This Means War,"Action,Comedy,Romance",2012,54760791,reference
tt1596363,The Big Short,"Biography,Comedy,Drama",2015,70259870,reference
tt1596365,The Woman in Black,"Drama,Fantasy,Horror",2012,54333290,reference
tt1596557,The Tiger Rising,Family,2022,835162,reference
tt1598642,Z for Zachariah,"Drama,Romance,Sci-Fi",2015,121461,reference
tt1598778,Contagion,"Drama,Thriller",2011,75658097,reference
tt1598822,New Year's Eve,"Comedy,Romance",2011,54544638,reference
tt1599348,Safe House,"Action,Thriller",2012,126373434,reference
tt1599975,The Princess of Montpensier,"Action,Drama,History",2010,352428,reference
tt1600195,Abduction,"Action,Drama,Mystery",2011,28087155,reference
tt1600196,The Drop,"Crime,Drama,Mystery",2014,10724389,reference
tt1600524,Heartbeats,"Comedy,Drama,Romance",2010,68723,reference
tt1601913,The Grey,"Action,Adventure,Drama",2011,51580236,reference
tt1604171,Prom,"Comedy,Drama,Family",2011,10130219,reference
tt1605630,American Reunion,Comedy,2012,57011521,reference
tt1605769,The Monk,"Drama,Mystery,Thriller",2011,13472,reference
tt1605783,Midnight in Paris,"Comedy,Fantasy,Romance",2011,56817045,reference
tt1605798,Effie Gray,"Biography,Drama,Romance",2014,352534,reference
tt1606378,A Good Day to Die Hard,"Action,Thriller",2013,67349198,reference
tt1606389,The Vow,"Drama,Romance",2012,125014030,reference
tt1606392,Win Win,"Comedy,Drama,Sport",2011,10179275,reference
tt1608290,Zoolander 2,"Action,Adventure,Comedy",2016,28848693,reference
tt1611224,Abraham Lincoln: Vampire Hunter,"Action,Fantasy,Horror",2012,37519139,reference
tt1612774,Rubber,"Comedy,Fantasy,Horror",2010,100370,reference
tt1615065,Savages,"Crime,Drama,Thriller",2012,47382068,reference
tt1615147,Margin Call,"Drama,Thriller",2011,5354039,reference
tt1615918,Alvin and the Chipmunks: Chipwrecked,"Adventure,Animation,Comedy",2011,133110742,reference
tt1616195,J. Edgar,"Biography,Drama,Romance",2011,37306030,reference
tt1617661,Jupiter Ascending,"Action,Adventure,Animation",2015,47387723,reference
tt16183464,One Piece Film: Red,"Action,Adventure,Animation",2022,12775324,reference
tt1618442,The Last Witch Hunter,"Action,Adventure,Fantasy",2015,27367660,reference
tt1618447,Goodbye First Love,"Drama,Romance",2011,95000,reference
tt1619029,Jackie,"Biography,Drama",2016,13960394,reference
tt1620680,A Wrinkle in Time,"Adventure,Drama,Family",2018,100478608,reference
tt1620935,Bleed for This,"Biography,Drama,Sport",2016,5083906,reference
tt1621039,Free Birds,"Adventure,Animation,Comedy",2013,55750480,reference
tt1621045,Think Like a Man,"Comedy,Romance",2012,91547205,reference
tt1621444,Bill Cunningham: New York,"Biography,Documentary,History",2010,1510026,reference
tt1622547,30 Minutes or Less,"Action,Comedy,Crime",2011,37053924,reference
tt16227014,Fire of Love,"Biography,Documentary",2022,1120412,reference
tt1622979,Final Destination 5,"Horror,Thriller",2011,42587643,reference
tt1623008,The Arbor,"Biography,Documentary,Drama",2010,21620,reference
tt1623205,Oz the Great and Powerful,"Adventure,Family,Fantasy",2013,234911825,reference
tt1623288,ParaNorman,"Adventure,Animation,Comedy",2012,56003051,reference
tt1625346,Young Adult,"Comedy,Drama",2011,16311571,reference
tt1626146,Hector and the Search for Happiness,"Adventure,Comedy,Drama",2014,1124445,reference
tt1628841,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",2016,103144286,reference
tt1629705,Blackthorn,"Action,Adventure,Drama",2011,200558,reference
tt1629757,Chasing Mavericks,"Biography,Drama,Sport",2012,6002756,reference
tt1630029,Avatar: The Way of Water,"Action,Adventure,Animation",2022,684075767,reference
tt1632708,Friends with Benefits,"Comedy,Romance",2011,55802754,reference
tt1633356,Shark Night,"Action,Horror,Thriller",2011,18877153,reference
tt1634106,Bloodshot,"Action,Adventure,Sci-Fi",2020,12561824,reference
tt1634122,Johnny English Reborn,"Action,Adventure,Comedy",2011,8305970,reference
tt1634136,Violet & Daisy,"Action,Comedy,Crime",2011,17186,reference
tt1636826,Project X,"Comedy,Thriller",2012,54731865,reference
tt1637688,In Time,"Action,Sci-Fi,Thriller",2011,37520095,reference
tt1637706,Our Idiot Brother,"Comedy,Drama",2011,24816118,reference
tt1637725,Ted,Comedy,2012,218815487,reference
tt1638002,"Love, Rosie","Comedy,Romance",2014,20431,reference
tt1638355,The Man from U.N.C.L.E.,"Action,Adventure,Comedy",2015,45445109,reference
tt1638362,Client 9,Documentary,2010,189416,reference
tt1639901,A Screaming Man,Drama,2010,9862,reference
tt1640459,Hobo with a Shotgun,"Action,Adventure,Comedy",2011,703372,reference
tt1640680,Armadillo,"Documentary,War",2010,14566,reference
tt1641410,Terraferma,Drama,2011,19996,reference
tt1641975,Citadel,"Drama,Horror,Mystery",2012,13377,reference
tt1645080,The Art of Getting By,"Comedy,Drama,Family",2011,1430241,reference
tt1645089,Inside Job,"Crime,Documentary",2010,4312735,reference
tt1645131,Romeo and Juliet,"Drama,Romance",2013,1162635,reference
tt1645170,The Dictator,Comedy,2012,59650222,reference
tt1646971,How to Train Your Dragon 2,"Action,Adventure,Animation",2014,177002924,reference
tt1646975,Le Quattro Volte,Drama,2010,152530,reference
tt1646987,Wrath of the Titans,"Action,Adventure,Fantasy",2012,83670083,reference
tt1647668,Million Dollar Arm,"Biography,Drama,Family",2014,36457627,reference
tt1648179,Here Comes the Boom,"Action,Comedy,Sport",2012,45290318,reference
tt1648190,The Dark Tower,"Action,Adventure,Drama",2017,50701325,reference
tt1649419,The Impossible,"Drama,History,Thriller",2012,19019882,reference
tt1649780,"Peace, Love & Misunderstanding","Comedy,Drama,Music",2011,590700,reference
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,"Comedy,Family",2011,52698535,reference
tt1650062,Super 8,"Action,Sci-Fi,Thriller",2011,127004179,reference
tt1650453,I Wish,Drama,2011,145808,reference
tt1650554,Kick-Ass 2,"Action,Comedy,Crime",2013,28795985,reference
tt1653665,Goodbye Christopher Robin,"Biography,Drama,Family",2017,1735251,reference
tt1655420,My Week with Marilyn,"Biography,Drama",2011,14600347,reference
tt1655441,The Age of Adaline,"Drama,Fantasy,Romance",2015,42629776,reference
tt1655460,Wanderlust,"Comedy,Romance",2012,17450535,reference
tt1655461,Wild Oats,"Action,Adventure,Comedy",2016,40598,reference
tt1656190,Safe,"Action,Crime,Thriller",2012,17142080,reference
tt1657299,The Decoy Bride,"Comedy,Drama,Romance",2011,759,reference
tt1657510,Gimme Shelter,Drama,2013,1359910,reference
tt1657517,The Song of Names,"Drama,Music,Mystery",2019,1077584,reference
tt1658801,Freeheld,"Biography,Drama,Romance",2015,546201,reference
tt1659337,The Perks of Being a Wallflower,Drama,2012,17742948,reference
tt1660302,Our Children,"Crime,Drama",2012,23203,reference
tt1661275,Their Finest,"Comedy,Drama,Romance",2016,3603484,reference
tt1663143,Fun Size,"Adventure,Comedy,Crime",2012,9409538,reference
tt1663202,The Revenant,"Adventure,Drama,Western",2015,183637894,reference
tt1663207,Life of Crime,"Comedy,Crime",2013,265452,reference
tt1663662,Pacific Rim,"Action,Adventure,Sci-Fi",2013,101802906,reference
tt1666185,All Eyez on Me,"Biography,Drama,Music",2017,44922302,reference
tt1666186,Vampires Suck,"Comedy,Horror",2010,36661504,reference
tt1666801,The DUFF,"Comedy,Romance",2015,34030343,reference
tt1667307,Damsels in Distress,"Comedy,Drama,Romance",2011,1008455,reference
tt1667310,Deadfall,"Action,Adventure,Crime",2012,66351,reference
tt1667354,The Painted Bird,"Drama,Horror,Thriller",2019,1460,reference
tt1667889,Ice Age: Continental Drift,"Adventure,Animation,Comedy",2012,161321843,reference
tt1667905,This Is Not a Film,Documentary,2011,77016,reference
tt1668200,Sarah's Key,"Drama,War",2010,7693187,reference
tt1670345,Now You See Me,"Crime,Mystery,Thriller",2013,117723989,reference
tt1672845,Tonight You're Mine,"Comedy,Drama,Music",2011,6255,reference
tt1673697,The Sapphires,"Biography,Comedy,Drama",2012,2450867,reference
tt1673702,A Cat in Paris,"Adventure,Animation,Comedy",2010,309973,reference
tt1674057,All Together,"Comedy,Drama",2011,43180,reference
tt1674771,Entourage,"Comedy,Drama",2015,32363404,reference
tt1674773,Hannah Arendt,"Biography,Drama",2012,717205,reference
tt1674784,Trespass,"Crime,Drama,Mystery",2011,24094,reference
tt1675192,Take Shelter,"Drama,Thriller",2011,1730296,reference
tt1677082,Return,Drama,2011,16124,reference
tt1680059,Born to Be Wild,"Adventure,Documentary,Short",2011,25978556,reference
tt1682180,Stoker,"Drama,Mystery,Thriller",2013,1714221,reference
tt1683048,De Palma,"Biography,Documentary",2015,165237,reference
tt1686042,Girl on a Bicycle,"Comedy,Drama,Romance",2013,91401,reference
tt1686784,Flying Swords of Dragon Gate,"Action,Adventure",2011,170276,reference
tt1686821,Vampire Academy,"Action,Comedy,Drama",2014,7791979,reference
tt1690455,Dark Horse,"Comedy,Drama",2011,166228,reference
tt1690953,Despicable Me 2,"Adventure,Animation,Comedy",2013,368065385,reference
tt1691152,David Lynch: The Art Life,"Biography,Documentary",2016,171419,reference
tt1691916,Before I Fall,"Drama,Fantasy,Mystery",2017,12241122,reference
tt1691920,I Melt with You,Drama,2011,6361,reference
tt1692486,Carnage,"Comedy,Drama",2011,2547047,reference
tt1694020,The Guilt Trip,"Comedy,Drama",2012,37134215,reference
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy,Drama,Family",2014,66954149,reference
tt1699518,The Young Karl Marx,"Biography,Drama,History",2017,125659,reference
tt1700841,Sausage Party,"Adventure,Animation,Comedy",2016,97685686,reference
tt1702014,The Way He Looks,"Drama,Romance",2014,101451,reference
tt1702439,Safe Haven,"Drama,Romance,Thriller",2013,71349120,reference
tt1702443,Justin Bieber: Never Say Never,"Documentary,Music",2011,73013910,reference
tt1703148,The Hunter,"Adventure,Drama,Thriller",2011,176669,reference
tt1703957,Genius,"Biography,Drama",2016,1361045,reference
tt1703958,Ek Main Aur Ekk Tu,"Comedy,Drama,Romance",2012,1155545,reference
tt1706593,Chronicle,"Drama,Sci-Fi,Thriller",2012,64575175,reference
tt1706620,Snowpiercer,"Action,Sci-Fi,Thriller",2013,4563650,reference
tt1707386,Les Mis?rables,"Drama,Musical,Romance",2012,148809770,reference
tt1709143,The Last Days on Mars,"Adventure,Horror,Sci-Fi",2013,24084,reference
tt1710396,Joyful Noise,"Comedy,Drama,Music",2012,30932113,reference
tt1710417,Lola Versus,Comedy,2012,252603,reference
tt1711425,21 & Over,Comedy,2013,25682380,reference
tt1711525,Office Christmas Party,Comedy,2016,54767494,reference
tt1712261,Triple 9,"Action,Crime,Drama",2016,12639297,reference
tt1713476,The Bay,"Horror,Sci-Fi,Thriller",2012,30668,reference
tt1714206,The Spectacular Now,"Drama,Romance",2013,6854611,reference
tt1716772,The Inbetweeners Movie,Comedy,2011,36000,reference
tt1716777,People Like Us,"Comedy,Drama",2012,12434778,reference
tt1719071,Another Happy Day,"Comedy,Drama",2011,8464,reference
tt1723121,We're the Millers,"Comedy,Crime",2013,150394119,reference
tt1723811,Shame,Drama,2011,3909002,reference
tt1726592,Before I Go to Sleep,"Drama,Mystery,Thriller",2014,3242457,reference
tt1726669,Killer Joe,"Crime,Drama,Thriller",2011,1987762,reference
tt1727388,The Way Way Back,"Comedy,Drama",2013,21506546,reference
tt1727776,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",2015,3703046,reference
tt1730768,The Zookeeper's Wife,"Biography,Drama,History",2017,17571660,reference
tt1731141,Ender's Game,"Action,Adventure,Sci-Fi",2013,61737191,reference
tt1731697,The Lords of Salem,"Horror,Thriller",2012,1165882,reference
tt1731701,Barely Lethal,"Action,Comedy",2015,6075,reference
tt1735898,Snow White and the Huntsman,"Action,Adventure,Drama",2012,155332381,reference
tt1740707,Trollhunter,"Drama,Fantasy,Thriller",2010,253444,reference
tt1740710,Mere Brother Ki Dulhan,"Comedy,Drama,Family",2011,496172,reference
tt1742044,Jersey Boys,"Biography,Drama,Music",2014,47047013,reference
tt1742334,Sabotage,"Action,Crime,Drama",2014,10508518,reference
tt1742336,Your Sister's Sister,"Comedy,Drama,Romance",2011,1636190,reference
tt1742650,I Don't Know How She Does It,"Comedy,Family,Romance",2011,9662284,reference
tt1745960,Top Gun: Maverick,"Action,Drama",2022,718732821,reference
tt1748179,Red Lights,"Drama,Fantasy,Mystery",2012,52624,reference
tt1748207,Sound of My Voice,"Drama,Mystery,Sci-Fi",2011,408015,reference
tt1753383,A Dog's Purpose,"Adventure,Comedy,Drama",2017,64508620,reference
tt1753813,"Farewell, My Queen","Drama,History,Romance",2012,1597998,reference
tt1754656,The Little Prince,"Adventure,Animation,Comedy",2015,1339152,reference
tt1758595,Diana,"Biography,Drama,Romance",2013,335359,reference
tt1758795,The To Do List,"Comedy,Romance",2013,3491669,reference
tt1758810,The Snowman,"Crime,Drama,Horror",2017,6700035,reference
tt1758830,This Is 40,"Comedy,Drama,Romance",2012,67544505,reference
tt1759744,Charlie Says,"Biography,Crime,Drama",2018,40685,reference
tt1763303,The First Time,"Comedy,Drama,Romance",2012,22836,reference
tt1764183,Arbitrage,"Drama,Thriller",2012,7919574,reference
tt1764234,Killing Them Softly,"Crime,Drama,Thriller",2012,15026056,reference
tt1767372,She's Funny That Way,"Comedy,Drama",2014,111996,reference
tt1767382,Silent House,"Horror,Thriller",2011,12754783,reference
tt1772288,Danny Collins,"Comedy,Drama,Music",2015,5637066,reference
tt1772341,Wreck-It Ralph,"Adventure,Animation,Comedy",2012,189422889,reference
tt1772424,Where Do We Go Now?,"Comedy,Drama",2011,531997,reference
tt1772925,Jiro Dreams of Sushi,Documentary,2011,2552478,reference
tt1778304,Paranormal Activity 3,"Horror,Mystery,Thriller",2011,104028807,reference
tt1780798,Clown,"Fantasy,Horror,Thriller",2014,55007,reference
tt1780967,Seberg,"Biography,Drama,History",2019,434702,reference
tt1781769,Anna Karenina,"Drama,Romance",2012,12816367,reference
tt1785635,The Vault,"Crime,Horror,Mystery",2017,5728,reference
tt1787660,Being Elmo: A Puppeteer's Journey,"Biography,Documentary",2011,304052,reference
tt1787988,Talaash,"Crime,Drama,Mystery",2012,2871956,reference
tt1790864,The Maze Runner,"Action,Mystery,Sci-Fi",2014,102427862,reference
tt1790885,Zero Dark Thirty,"Drama,History,Thriller",2012,95720716,reference
tt1790886,The Campaign,Comedy,2012,86907746,reference
tt1791528,Inherent Vice,"Comedy,Crime,Drama",2014,8110975,reference
tt1792647,Cirque du Soleil: Worlds Away,Fantasy,2012,12512862,reference
tt1798684,Southpaw,"Action,Drama,Sport",2015,52421953,reference
tt1800241,American Hustle,"Crime,Drama",2013,150117807,reference
tt1800246,That Awkward Moment,"Comedy,Romance",2014,26068955,reference
tt1800302,Gold,"Biography,Crime,Drama",2016,7227038,reference
tt1800741,Step Up Revolution,"Drama,Music,Romance",2012,35074677,reference
tt1801552,Gotti,"Biography,Crime,Drama",2018,4343227,reference
tt1805297,The Women on the 6th Floor,Comedy,2010,719823,reference
tt1809398,Unbroken,"Biography,Drama,Sport",2014,115637895,reference
tt1814621,Admission,"Comedy,Drama,Romance",2013,18007317,reference
tt1815862,After Earth,"Action,Adventure,Drama",2013,60522097,reference
tt1816518,Ernest & Celestine,"Adventure,Animation,Comedy",2012,262075,reference
tt1820488,War Witch,"Drama,War",2012,70544,reference
tt1821549,Nebraska,Drama,2013,17654912,reference
tt1821593,Rundskop,"Crime,Drama",2011,151840,reference
tt1821658,The Nut Job,"Adventure,Animation,Comedy",2014,64251541,reference
tt1821694,RED 2,"Action,Comedy,Crime",2013,53262560,reference
tt1823664,Annie,"Comedy,Drama,Family",2014,85911262,reference
tt1823672,Chappie,"Action,Crime,Drama",2015,31569268,reference
tt1824254,We Steal Secrets: The Story of WikiLeaks,Documentary,2013,166243,reference
tt1825157,The Double,"Comedy,Drama,Mystery",2013,200406,reference
tt1827487,Once Upon a Time in Anatolia,"Crime,Drama,Thriller",2011,152408,reference
tt1827512,The Kid with a Bike,Drama,2011,1470000,reference
tt1829012,Passion,"Drama,Mystery,Thriller",2012,92181,reference
tt1832382,A Separation,Drama,2011,7099055,reference
tt1833116,The Informer,"Action,Crime,Drama",2019,300460,reference
tt1833673,Dhoom 3,"Action,Crime,Thriller",2013,8031955,reference
tt1837703,The Fifth Estate,"Biography,Crime,Drama",2013,3255008,reference
tt1837709,Winter's Tale,"Drama,Fantasy,Mystery",2014,12600231,reference
tt1838544,Gone,"Action,Adventure,Mystery",2012,11682205,reference
tt1838556,Honest Thief,"Action,Crime,Drama",2020,14163574,reference
tt1838571,Juan of the Dead,"Action,Comedy,Horror",2011,18000,reference
tt1840309,Divergent,"Action,Adventure,Drama",2014,150947895,reference
tt1840417,The Words,"Drama,Mystery,Romance",2012,11494838,reference
tt1843287,Like Someone in Love,Drama,2012,239056,reference
tt1843866,Captain America: The Winter Soldier,"Action,Adventure,Sci-Fi",2014,259766572,reference
tt1847731,Tomboy,Drama,2011,129834,reference
tt1847746,The German Doctor,"Drama,Thriller",2013,418392,reference
tt1850457,Sisters,Comedy,2015,87044645,reference
tt1853739,You're Next,"Drama,Horror,Mystery",2011,18494006,reference
tt1854236,Love Is All You Need,"Comedy,Drama,Romance",2012,1631709,reference
tt1854513,Blancanieves,"Drama,Fantasy",2012,279735,reference
tt1855199,End of Watch,"Action,Crime,Drama",2012,41003371,reference
tt1855325,Resident Evil: Retribution,"Action,Horror,Sci-Fi",2012,42345531,reference
tt1855401,Tim and Eric's Billion Dollar Movie,Comedy,2012,201436,reference
tt1860213,Dirty Grandpa,Comedy,2016,35593113,reference
tt1860353,Turbo,"Adventure,Animation,Comedy",2013,83028128,reference
tt1860355,Undefeated,"Documentary,Sport",2011,562218,reference
tt1860357,Deepwater Horizon,"Action,Drama,History",2016,61433527,reference
tt1862079,Safety Not Guaranteed,"Adventure,Comedy,Drama",2012,4010957,reference
tt1866249,The Sessions,"Biography,Comedy,Drama",2012,6002451,reference
tt1867093,The Samaritan,"Crime,Drama,Thriller",2012,2521,reference
tt1870529,Won't Back Down,Drama,2012,5310554,reference
tt1872181,The Amazing Spider-Man 2,"Action,Adventure,Sci-Fi",2014,202853933,reference
tt1872194,The Judge,"Crime,Drama,Mystery",2014,47119388,reference
tt1872818,Liberal Arts,"Comedy,Drama,Romance",2012,327345,reference
tt1877830,The Batman,"Action,Crime,Drama",2022,369345583,reference
tt1877832,X-Men: Days of Future Past,"Action,Adventure,Sci-Fi",2014,233921534,reference
tt1878841,The Darkness,"Horror,Thriller",2016,10753574,reference
tt1878870,The Edge of Seventeen,"Comedy,Drama,Romance",2016,14431633,reference
tt1883180,A Pigeon Sat on a Branch Reflecting on Existence,"Comedy,Drama,Fantasy",2014,222989,reference
tt1893256,Redemption,"Action,Crime,Drama",2013,36895,reference
tt1893269,Kusama: Infinity,Documentary,2018,360931,reference
tt1894476,How I Live Now,"Action,Adventure,Drama",2013,60213,reference
tt1895587,Spotlight,"Biography,Crime,Drama",2015,45055776,reference
tt1899353,The Raid: Redemption,"Action,Crime,Thriller",2011,4105187,reference
tt1904996,Parker,"Action,Crime,Thriller",2013,17616641,reference
tt1907668,Flight,"Drama,Thriller",2012,93772375,reference
tt1911644,The Call,"Drama,Thriller",2013,51872378,reference
tt1911658,Penguins of Madagascar,"Action,Adventure,Animation",2014,83850911,reference
tt1912398,God Bless America,"Comedy,Crime,Drama",2011,122550,reference
tt1920849,Bachelorette,"Comedy,Romance",2012,447954,reference
tt1921064,Pompeii,"Action,Adventure,Drama",2014,23219748,reference
tt1922612,Glee: The 3D Concert Movie,"Comedy,Documentary,Music",2011,11862398,reference
tt1922645,The Fairy,"Comedy,Drama",2011,38399,reference
tt1922777,Sinister,"Horror,Mystery,Thriller",2012,48086903,reference
tt1924245,Cry Macho,Drama,2021,10310734,reference
tt1924429,Trance,"Crime,Drama,Mystery",2013,2328743,reference
tt1924435,Let's Be Cops,"Action,Comedy,Crime",2014,82390774,reference
tt1930546,Arthur Newman,"Comedy,Drama",2012,207853,reference
tt1931388,Beware of Mr. Baker,"Biography,Documentary,Music",2012,116476,reference
tt1931435,The Big Wedding,"Comedy,Drama,Romance",2013,21819348,reference
tt1931533,Seven Psychopaths,"Comedy,Crime",2012,15024049,reference
tt1932718,Thanks for Sharing,"Comedy,Drama,Romance",2012,1065881,reference
tt1932767,What Maisie Knew,Drama,2012,1066471,reference
tt1935179,Mud,"Adventure,Drama",2012,21590086,reference
tt1935859,Miss Peregrine's Home for Peculiar Children,"Adventure,Drama,Family",2016,87242834,reference
tt1937118,Chinese Puzzle,"Comedy,Drama,Romance",2013,338523,reference
tt1939659,Carrie,"Drama,Horror,Thriller",2013,35266619,reference
tt1945062,About Cherry,Drama,2012,3003,reference
tt1946502,UglyDolls,"Adventure,Animation,Comedy",2019,20150241,reference
tt1950186,Ford v Ferrari,"Action,Biography,Drama",2019,117624357,reference
tt1951261,The Hangover Part III,"Comedy,Crime",2013,112200072,reference
tt1951264,The Hunger Games: Catching Fire,"Action,Adventure,Sci-Fi",2013,424668047,reference
tt1951265,The Hunger Games: Mockingjay - Part 1,"Action,Adventure,Sci-Fi",2014,337135885,reference
tt1956620,Sex Tape,"Comedy,Romance",2014,38543473,reference
tt1959490,Noah,"Action,Adventure,Drama",2014,101200044,reference
tt1961175,American Assassin,"Action,Thriller",2017,36249674,reference
tt1964418,Tomorrowland,"Action,Adventure,Family",2015,93436322,reference
tt1964624,In the House,"Drama,Mystery,Thriller",2012,389757,reference
tt1966359,Father Figures,"Comedy,Drama",2017,17501244,reference
tt1966604,The Imposter,"Biography,Crime,Documentary",2012,898317,reference
tt1967545,Labor Day,"Crime,Drama,Romance",2013,13371528,reference
tt1971352,Compliance,"Crime,Drama,Thriller",2012,319285,reference
tt1972571,A Most Wanted Man,"Crime,Drama,Thriller",2014,17237855,reference
tt1972591,King Arthur: Legend of the Sword,"Action,Adventure,Drama",2017,39175066,reference
tt1972779,The Best of Me,"Drama,Romance",2014,26766213,reference
tt1974419,The Neon Demon,"Horror,Thriller",2016,1333124,reference
tt1976009,Victor Frankenstein,"Drama,Horror,Sci-Fi",2015,5775076,reference
tt1976989,Love and Honor,"Drama,Romance,War",2013,19684,reference
tt1979376,Toy Story 4,"Adventure,Animation,Comedy",2019,434038008,reference
tt1979388,The Good Dinosaur,"Action,Adventure,Animation",2015,123087120,reference
tt1980209,Pain & Gain,"Action,Biography,Comedy",2013,49875291,reference
tt1981115,Thor: The Dark World,"Action,Adventure,Fantasy",2013,206362140,reference
tt1981128,Geostorm,"Action,Sci-Fi,Thriller",2017,33700160,reference
tt1985949,The Angry Birds Movie,"Action,Adventure,Animation",2016,107509366,reference
tt1985966,Cloudy with a Chance of Meatballs 2,"Adventure,Animation,Comedy",2013,119793567,reference
tt1990314,Robot & Frank,"Comedy,Crime,Drama",2012,3325038,reference
